region,plant_type,year,Value
FL,wnd_Nshal_4,2075,5741.620942
FL,wnd_Nshal_5,2020,5741.620942
FL,wnd_Nshal_5,2025,5741.620942
FL,wnd_Nshal_5,2030,5741.620942
FL,wnd_Nshal_5,2035,5741.620942
FL,wnd_Nshal_5,2040,5741.620942
FL,wnd_Nshal_5,2045,5741.620942
FL,wnd_Nshal_5,2050,5741.620942
FL,wnd_Nshal_5,2075,5741.620942
FL,wnd_Nshal_6,2020,5741.620942
FL,wnd_Nshal_6,2025,5741.620942
FL,wnd_Nshal_6,2030,5741.620942
FL,wnd_Nshal_6,2035,5741.620942
FL,wnd_Nshal_6,2040,5741.620942
FL,wnd_Nshal_6,2045,5741.620942
FL,wnd_Nshal_6,2050,5741.620942
FL,wnd_Nshal_6,2075,5741.620942
FL,wnd_Nshal_7,2020,5741.620942
FL,wnd_Nshal_7,2025,5741.620942
FL,wnd_Nshal_7,2030,5741.620942
FL,wnd_Nshal_7,2035,5741.620942
FL,wnd_Nshal_7,2040,5741.620942
FL,wnd_Nshal_7,2045,5741.620942
FL,wnd_Nshal_7,2050,5741.620942
FL,wnd_Nshal_7,2075,5741.620942
FL,wnd_Ndeep_3,2020,5741.620942
FL,wnd_Ndeep_3,2025,5741.620942
FL,wnd_Ndeep_3,2030,5741.620942
FL,wnd_Ndeep_3,2035,5741.620942
FL,wnd_Ndeep_3,2040,5741.620942
FL,wnd_Ndeep_3,2045,5741.620942
FL,wnd_Ndeep_3,2050,5741.620942
FL,wnd_Ndeep_3,2075,5741.620942
FL,wnd_Ndeep_4,2020,5741.620942
FL,wnd_Ndeep_4,2025,5741.620942
FL,wnd_Ndeep_4,2030,5741.620942
FL,wnd_Ndeep_4,2035,5741.620942
FL,wnd_Ndeep_4,2040,5741.620942
FL,wnd_Ndeep_4,2045,5741.620942
FL,wnd_Ndeep_4,2050,5741.620942
FL,wnd_Ndeep_4,2075,5741.620942
FL,wnd_Ndeep_5,2020,5741.620942
FL,wnd_Ndeep_5,2025,5741.620942
FL,wnd_Ndeep_5,2030,5741.620942
FL,wnd_Ndeep_5,2035,5741.620942
FL,wnd_Ndeep_5,2040,5741.620942
FL,wnd_Ndeep_5,2045,5741.620942
FL,wnd_Ndeep_5,2050,5741.620942
FL,wnd_Ndeep_5,2075,5741.620942
FL,wnd_Ndeep_6,2020,5741.620942
FL,wnd_Ndeep_6,2025,5741.620942
FL,wnd_Ndeep_6,2030,5741.620942
FL,wnd_Ndeep_6,2035,5741.620942
FL,wnd_Ndeep_6,2040,5741.620942
FL,wnd_Ndeep_6,2045,5741.620942
FL,wnd_Ndeep_6,2050,5741.620942
FL,wnd_Ndeep_6,2075,5741.620942
FL,wnd_Ndeep_7,2020,5741.620942
FL,wnd_Ndeep_7,2025,5741.620942
FL,wnd_Ndeep_7,2030,5741.620942
FL,wnd_Ndeep_7,2035,5741.620942
FL,wnd_Ndeep_7,2040,5741.620942
FL,wnd_Ndeep_7,2045,5741.620942
FL,wnd_Ndeep_7,2050,5741.620942
FL,wnd_Ndeep_7,2075,5741.620942
SAC,col_N,2020,3154.08801
SAC,col_N,2025,2836.24362
SAC,col_N,2030,2514.745846
SAC,col_N,2035,2227.34632
SAC,col_N,2040,2227.34632
SAC,col_N,2045,2227.34632
SAC,col_N,2050,2227.34632
SAC,col_N,2075,2227.34632
SAC,col_Nccs,2020,4202.072056
SAC,col_Nccs,2025,3725.099191
SAC,col_Nccs,2030,3256.370301
SAC,col_Nccs,2035,2838.282975
SAC,col_Nccs,2040,2838.282975
SAC,col_Nccs,2045,2838.282975
SAC,col_Nccs,2050,2838.282975
SAC,col_Nccs,2075,2838.282975
SAC,ngcc_N,2020,990.7580765
SAC,ngcc_N,2025,894.1968832
SAC,ngcc_N,2030,790.5947696
SAC,ngcc_N,2035,702.0803425
SAC,ngcc_N,2040,702.0803425
SAC,ngcc_N,2045,702.0803425
SAC,ngcc_N,2050,702.0803425
SAC,ngcc_N,2075,702.0803425
SAC,ngcc_Nccs,2020,1859.090291
SAC,ngcc_Nccs,2025,1641.592262
SAC,ngcc_Nccs,2030,1424.094234
SAC,ngcc_Nccs,2035,1233.524533
SAC,ngcc_Nccs,2040,1233.524533
SAC,ngcc_Nccs,2045,1233.524533
SAC,ngcc_Nccs,2050,1233.524533
SAC,ngcc_Nccs,2075,1233.524533
SAC,ngtb_N,2020,652.6289278
SAC,ngtb_N,2025,585.871465
SAC,ngtb_N,2030,511.1429618
SAC,ngtb_N,2035,550.0017834
SAC,ngtb_N,2040,550.0017834
SAC,ngtb_N,2045,550.0017834
SAC,ngtb_N,2050,550.0017834
SAC,ngtb_N,2075,550.0017834
SAC,nuc_N,2020,4977.724601
SAC,nuc_N,2025,4344.319318
SAC,nuc_N,2030,3845.190529
SAC,nuc_N,2035,3385.39526
SAC,nuc_N,2040,3385.39526
SAC,nuc_N,2045,3385.39526
SAC,nuc_N,2050,3385.39526
SAC,nuc_N,2075,3385.39526
SAC,bio_N,2020,3849.522467
SAC,bio_N,2025,3500.485607
SAC,bio_N,2030,3156.507253
SAC,bio_N,2035,2834.449087
SAC,bio_N,2040,2834.449087
SAC,bio_N,2045,2834.449087
SAC,bio_N,2050,2834.449087
SAC,bio_N,2075,2834.449087
SAC,lfg_N_hi,2020,2432.919408
SAC,lfg_N_hi,2025,2196.911657
SAC,lfg_N_hi,2030,1960.903906
SAC,lfg_N_hi,2035,1960.903906
SAC,lfg_N_hi,2040,1960.903906
SAC,lfg_N_hi,2045,1960.903906
SAC,lfg_N_hi,2050,1960.903906
SAC,lfg_N_hi,2075,1960.903906
SAC,lfg_N_lo,2020,3065.187086
SAC,lfg_N_lo,2025,2767.992141
SAC,lfg_N_lo,2030,2470.797195
SAC,lfg_N_lo,2035,2470.797195
SAC,lfg_N_lo,2040,2470.797195
SAC,lfg_N_lo,2045,2470.797195
SAC,lfg_N_lo,2050,2470.797195
SAC,lfg_N_lo,2075,2470.797195
SAC,lfg_N_vl,2020,4719.183794
SAC,lfg_N_vl,2025,4261.251059
SAC,lfg_N_vl,2030,3803.318324
SAC,lfg_N_vl,2035,3803.318324
SAC,lfg_N_vl,2040,3803.318324
SAC,lfg_N_vl,2045,3803.318324
SAC,lfg_N_vl,2050,3803.318324
SAC,lfg_N_vl,2075,3803.318324
SAC,fc_N,2020,6693.011967
SAC,fc_N,2025,6018.542422
SAC,fc_N,2030,5336.320352
SAC,fc_N,2035,4726.455169
SAC,fc_N,2040,4726.455169
SAC,fc_N,2045,4726.455169
SAC,fc_N,2050,4726.455169
SAC,fc_N,2075,4726.455169
SAC,slrPV_N,2020,4618.176361
SAC,slrPV_N,2025,4618.176361
SAC,slrPV_N,2030,4618.176361
SAC,slrPV_N,2035,4618.176361
SAC,slrPV_N,2040,4618.176361
SAC,slrPV_N,2045,4618.176361
SAC,slrPV_N,2050,4618.176361
SAC,slrPV_N,2075,4618.176361
SAC,slrCSP_N,2020,4556.989166
SAC,slrCSP_N,2025,4556.989166
SAC,slrCSP_N,2030,4556.989166
SAC,slrCSP_N,2035,4556.989166
SAC,slrCSP_N,2040,4556.989166
SAC,slrCSP_N,2045,4556.989166
SAC,slrCSP_N,2050,4556.989166
SAC,slrCSP_N,2075,4556.989166
SAC,wnd_Nonsh_3,2020,2367.847312
SAC,wnd_Nonsh_3,2025,2367.847312
SAC,wnd_Nonsh_3,2030,2367.847312
SAC,wnd_Nonsh_3,2035,2367.847312
SAC,wnd_Nonsh_3,2040,2367.847312
SAC,wnd_Nonsh_3,2045,2367.847312
SAC,wnd_Nonsh_3,2050,2367.847312
SAC,wnd_Nonsh_3,2075,2367.847312
SAC,wnd_Nonsh_4,2020,2367.847312
SAC,wnd_Nonsh_4,2025,2367.847312
SAC,wnd_Nonsh_4,2030,2367.847312
SAC,wnd_Nonsh_4,2035,2367.847312
SAC,wnd_Nonsh_4,2040,2367.847312
SAC,wnd_Nonsh_4,2045,2367.847312
SAC,wnd_Nonsh_4,2050,2367.847312
SAC,wnd_Nonsh_4,2075,2367.847312
SAC,wnd_Nonsh_5,2020,2367.847312
SAC,wnd_Nonsh_5,2025,2367.847312
SAC,wnd_Nonsh_5,2030,2367.847312
SAC,wnd_Nonsh_5,2035,2367.847312
SAC,wnd_Nonsh_5,2040,2367.847312
SAC,wnd_Nonsh_5,2045,2367.847312
SAC,wnd_Nonsh_5,2050,2367.847312
SAC,wnd_Nonsh_5,2075,2367.847312
SAC,wnd_Nonsh_6,2020,2367.847312
SAC,wnd_Nonsh_6,2025,2367.847312
SAC,wnd_Nonsh_6,2030,2367.847312
SAC,wnd_Nonsh_6,2035,2367.847312
SAC,wnd_Nonsh_6,2040,2367.847312
SAC,wnd_Nonsh_6,2045,2367.847312
SAC,wnd_Nonsh_6,2050,2367.847312
SAC,wnd_Nonsh_6,2075,2367.847312
SAC,wnd_Nonsh_7,2020,2367.847312
SAC,wnd_Nonsh_7,2025,2367.847312
SAC,wnd_Nonsh_7,2030,2367.847312
SAC,wnd_Nonsh_7,2035,2367.847312
SAC,wnd_Nonsh_7,2040,2367.847312
SAC,wnd_Nonsh_7,2045,2367.847312
SAC,wnd_Nonsh_7,2050,2367.847312
SAC,wnd_Nonsh_7,2075,2367.847312
SAC,wnd_Nshal_3,2020,5803.071242
SAC,wnd_Nshal_3,2025,5803.071242
SAC,wnd_Nshal_3,2030,5803.071242
SAC,wnd_Nshal_3,2035,5803.071242
SAC,wnd_Nshal_3,2040,5803.071242
SAC,wnd_Nshal_3,2045,5803.071242
SAC,wnd_Nshal_3,2050,5803.071242
SAC,wnd_Nshal_3,2075,5803.071242
SAC,wnd_Nshal_4,2020,5803.071242
SAC,wnd_Nshal_4,2025,5803.071242
SAC,wnd_Nshal_4,2030,5803.071242
SAC,wnd_Nshal_4,2035,5803.071242
SAC,wnd_Nshal_4,2040,5803.071242
SAC,wnd_Nshal_4,2045,5803.071242
SAC,wnd_Nshal_4,2050,5803.071242
SAC,wnd_Nshal_4,2075,5803.071242
SAC,wnd_Nshal_5,2020,5803.071242
SAC,wnd_Nshal_5,2025,5803.071242
SAC,wnd_Nshal_5,2030,5803.071242
SAC,wnd_Nshal_5,2035,5803.071242
SAC,wnd_Nshal_5,2040,5803.071242
SAC,wnd_Nshal_5,2045,5803.071242
SAC,wnd_Nshal_5,2050,5803.071242
SAC,wnd_Nshal_5,2075,5803.071242
SAC,wnd_Nshal_6,2020,5803.071242
SAC,wnd_Nshal_6,2025,5803.071242
SAC,wnd_Nshal_6,2030,5803.071242
SAC,wnd_Nshal_6,2035,5803.071242
SAC,wnd_Nshal_6,2040,5803.071242
SAC,wnd_Nshal_6,2045,5803.071242
SAC,wnd_Nshal_6,2050,5803.071242
SAC,wnd_Nshal_6,2075,5803.071242
SAC,wnd_Nshal_7,2020,5803.071242
SAC,wnd_Nshal_7,2025,5803.071242
SAC,wnd_Nshal_7,2030,5803.071242
SAC,wnd_Nshal_7,2035,5803.071242
SAC,wnd_Nshal_7,2040,5803.071242
SAC,wnd_Nshal_7,2045,5803.071242
SAC,wnd_Nshal_7,2050,5803.071242
SAC,wnd_Nshal_7,2075,5803.071242
SAC,wnd_Ndeep_3,2020,5803.071242
SAC,wnd_Ndeep_3,2025,5803.071242
SAC,wnd_Ndeep_3,2030,5803.071242
SAC,wnd_Ndeep_3,2035,5803.071242
SAC,wnd_Ndeep_3,2040,5803.071242
SAC,wnd_Ndeep_3,2045,5803.071242
SAC,wnd_Ndeep_3,2050,5803.071242
SAC,wnd_Ndeep_3,2075,5803.071242
SAC,wnd_Ndeep_4,2020,5803.071242
SAC,wnd_Ndeep_4,2025,5803.071242
SAC,wnd_Ndeep_4,2030,5803.071242
SAC,wnd_Ndeep_4,2035,5803.071242
SAC,wnd_Ndeep_4,2040,5803.071242
SAC,wnd_Ndeep_4,2045,5803.071242
SAC,wnd_Ndeep_4,2050,5803.071242
SAC,wnd_Ndeep_4,2075,5803.071242
SAC,wnd_Ndeep_5,2020,5803.071242
SAC,wnd_Ndeep_5,2025,5803.071242
SAC,wnd_Ndeep_5,2030,5803.071242
SAC,wnd_Ndeep_5,2035,5803.071242
SAC,wnd_Ndeep_5,2040,5803.071242
SAC,wnd_Ndeep_5,2045,5803.071242
SAC,wnd_Ndeep_5,2050,5803.071242
SAC,wnd_Ndeep_5,2075,5803.071242
SAC,wnd_Ndeep_6,2020,5803.071242
SAC,wnd_Ndeep_6,2025,5803.071242
SAC,wnd_Ndeep_6,2030,5803.071242
SAC,wnd_Ndeep_6,2035,5803.071242
SAC,wnd_Ndeep_6,2040,5803.071242
SAC,wnd_Ndeep_6,2045,5803.071242
SAC,wnd_Ndeep_6,2050,5803.071242
SAC,wnd_Ndeep_6,2075,5803.071242
SAC,wnd_Ndeep_7,2020,5803.071242
SAC,wnd_Ndeep_7,2025,5803.071242
SAC,wnd_Ndeep_7,2030,5803.071242
SAC,wnd_Ndeep_7,2035,5803.071242
SAC,wnd_Ndeep_7,2040,5803.071242
SAC,wnd_Ndeep_7,2045,5803.071242
SAC,wnd_Ndeep_7,2050,5803.071242
SAC,wnd_Ndeep_7,2075,5803.071242
ESC,col_N,2020,3146.863522
ESC,col_N,2025,2829.747159
ESC,col_N,2030,2508.985781
ESC,col_N,2035,2222.244549
ESC,col_N,2040,2222.244549
ESC,col_N,2045,2222.244549
ESC,col_N,2050,2222.244549
ESC,col_N,2075,2222.244549
ESC,col_Nccs,2020,4192.447144
ESC,col_Nccs,2025,3716.566792
ESC,col_Nccs,2030,3248.911534
ESC,col_Nccs,2035,2831.781843
ESC,col_Nccs,2040,2831.781843
ESC,col_Nccs,2045,2831.781843
ESC,col_Nccs,2050,2831.781843
ESC,col_Nccs,2075,2831.781843
ESC,ngcc_N,2020,988.4887295
ESC,ngcc_N,2025,892.1487112
ESC,ngcc_N,2030,788.7838999
ESC,ngcc_N,2035,700.4722164
ESC,ngcc_N,2040,700.4722164
ESC,ngcc_N,2045,700.4722164
ESC,ngcc_N,2050,700.4722164
ESC,ngcc_N,2075,700.4722164
ESC,ngcc_Nccs,2020,1854.832015
ESC,ngcc_Nccs,2025,1637.832169
ESC,ngcc_Nccs,2030,1420.832324
ESC,ngcc_Nccs,2035,1230.699125
ESC,ngcc_Nccs,2040,1230.699125
ESC,ngcc_Nccs,2045,1230.699125
ESC,ngcc_Nccs,2050,1230.699125
ESC,ngcc_Nccs,2075,1230.699125
ESC,ngtb_N,2020,651.134071
ESC,ngtb_N,2025,584.5295172
ESC,ngtb_N,2030,509.9721808
ESC,ngtb_N,2035,548.7419957
ESC,ngtb_N,2040,548.7419957
ESC,ngtb_N,2045,548.7419957
ESC,ngtb_N,2050,548.7419957
ESC,ngtb_N,2075,548.7419957
ESC,nuc_N,2020,4966.323044
ESC,nuc_N,2025,4334.368586
ESC,nuc_N,2030,3836.38306
ESC,nuc_N,2035,3377.640959
ESC,nuc_N,2040,3377.640959
ESC,nuc_N,2045,3377.640959
ESC,nuc_N,2050,3377.640959
ESC,nuc_N,2075,3377.640959
ESC,bio_N,2020,3840.705075
ESC,bio_N,2025,3492.46769
ESC,bio_N,2030,3149.277223
ESC,bio_N,2035,2827.956737
ESC,bio_N,2040,2827.956737
ESC,bio_N,2045,2827.956737
ESC,bio_N,2050,2827.956737
ESC,bio_N,2075,2827.956737
ESC,lfg_N_hi,2020,2427.346768
ESC,lfg_N_hi,2025,2191.879596
ESC,lfg_N_hi,2030,1956.412425
ESC,lfg_N_hi,2035,1956.412425
ESC,lfg_N_hi,2040,1956.412425
ESC,lfg_N_hi,2045,1956.412425
ESC,lfg_N_hi,2050,1956.412425
ESC,lfg_N_hi,2075,1956.412425
ESC,lfg_N_lo,2020,3058.166227
ESC,lfg_N_lo,2025,2761.652011
ESC,lfg_N_lo,2030,2465.137795
ESC,lfg_N_lo,2035,2465.137795
ESC,lfg_N_lo,2040,2465.137795
ESC,lfg_N_lo,2045,2465.137795
ESC,lfg_N_lo,2050,2465.137795
ESC,lfg_N_lo,2075,2465.137795
ESC,lfg_N_vl,2020,4708.374429
ESC,lfg_N_vl,2025,4251.490596
ESC,lfg_N_vl,2030,3794.606763
ESC,lfg_N_vl,2035,3794.606763
ESC,lfg_N_vl,2040,3794.606763
ESC,lfg_N_vl,2045,3794.606763
ESC,lfg_N_vl,2050,3794.606763
ESC,lfg_N_vl,2075,3794.606763
ESC,fc_N,2020,6677.681518
ESC,fc_N,2025,6004.756856
ESC,fc_N,2030,5324.097427
ESC,fc_N,2035,4715.629149
ESC,fc_N,2040,4715.629149
ESC,fc_N,2045,4715.629149
ESC,fc_N,2050,4715.629149
ESC,fc_N,2075,4715.629149
ESC,slrPV_N,2020,4607.598355
ESC,slrPV_N,2025,4607.598355
ESC,slrPV_N,2030,4607.598355
ESC,slrPV_N,2035,4607.598355
ESC,slrPV_N,2040,4607.598355
ESC,slrPV_N,2045,4607.598355
ESC,slrPV_N,2050,4607.598355
ESC,slrPV_N,2075,4607.598355
ESC,slrCSP_N,2020,4546.551311
ESC,slrCSP_N,2025,4546.551311
ESC,slrCSP_N,2030,4546.551311
ESC,slrCSP_N,2035,4546.551311
ESC,slrCSP_N,2040,4546.551311
ESC,slrCSP_N,2045,4546.551311
ESC,slrCSP_N,2050,4546.551311
ESC,slrCSP_N,2075,4546.551311
ESC,wnd_Nonsh_3,2020,2362.42372
ESC,wnd_Nonsh_3,2025,2362.42372
ESC,wnd_Nonsh_3,2030,2362.42372
ESC,wnd_Nonsh_3,2035,2362.42372
ESC,wnd_Nonsh_3,2040,2362.42372
ESC,wnd_Nonsh_3,2045,2362.42372
ESC,wnd_Nonsh_3,2050,2362.42372
ESC,wnd_Nonsh_3,2075,2362.42372
ESC,wnd_Nonsh_4,2020,2362.42372
ESC,wnd_Nonsh_4,2025,2362.42372
ESC,wnd_Nonsh_4,2030,2362.42372
ESC,wnd_Nonsh_4,2035,2362.42372
ESC,wnd_Nonsh_4,2040,2362.42372
ESC,wnd_Nonsh_4,2045,2362.42372
ESC,wnd_Nonsh_4,2050,2362.42372
ESC,wnd_Nonsh_4,2075,2362.42372
ESC,wnd_Nonsh_5,2020,2362.42372
ESC,wnd_Nonsh_5,2025,2362.42372
ESC,wnd_Nonsh_5,2030,2362.42372
ESC,wnd_Nonsh_5,2035,2362.42372
ESC,wnd_Nonsh_5,2040,2362.42372
ESC,wnd_Nonsh_5,2045,2362.42372
ESC,wnd_Nonsh_5,2050,2362.42372
ESC,wnd_Nonsh_5,2075,2362.42372
ESC,wnd_Nonsh_6,2020,2362.42372
ESC,wnd_Nonsh_6,2025,2362.42372
ESC,wnd_Nonsh_6,2030,2362.42372
ESC,wnd_Nonsh_6,2035,2362.42372
ESC,wnd_Nonsh_6,2040,2362.42372
ESC,wnd_Nonsh_6,2045,2362.42372
ESC,wnd_Nonsh_6,2050,2362.42372
ESC,wnd_Nonsh_6,2075,2362.42372
ESC,wnd_Nonsh_7,2020,2362.42372
ESC,wnd_Nonsh_7,2025,2362.42372
ESC,wnd_Nonsh_7,2030,2362.42372
ESC,wnd_Nonsh_7,2035,2362.42372
ESC,wnd_Nonsh_7,2040,2362.42372
ESC,wnd_Nonsh_7,2045,2362.42372
ESC,wnd_Nonsh_7,2050,2362.42372
ESC,wnd_Nonsh_7,2075,2362.42372
ESC,wnd_Nshal_3,2020,5789.779216
ESC,wnd_Nshal_3,2025,5789.779216
ESC,wnd_Nshal_3,2030,5789.779216
ESC,wnd_Nshal_3,2035,5789.779216
ESC,wnd_Nshal_3,2040,5789.779216
ESC,wnd_Nshal_3,2045,5789.779216
ESC,wnd_Nshal_3,2050,5789.779216
ESC,wnd_Nshal_3,2075,5789.779216
ESC,wnd_Nshal_4,2020,5789.779216
ESC,wnd_Nshal_4,2025,5789.779216
ESC,wnd_Nshal_4,2030,5789.779216
ESC,wnd_Nshal_4,2035,5789.779216
ESC,wnd_Nshal_4,2040,5789.779216
ESC,wnd_Nshal_4,2045,5789.779216
ESC,wnd_Nshal_4,2050,5789.779216
ESC,wnd_Nshal_4,2075,5789.779216
ESC,wnd_Nshal_5,2020,5789.779216
ESC,wnd_Nshal_5,2025,5789.779216
ESC,wnd_Nshal_5,2030,5789.779216
ESC,wnd_Nshal_5,2035,5789.779216
ESC,wnd_Nshal_5,2040,5789.779216
ESC,wnd_Nshal_5,2045,5789.779216
ESC,wnd_Nshal_5,2050,5789.779216
ESC,wnd_Nshal_5,2075,5789.779216
ESC,wnd_Nshal_6,2020,5789.779216
ESC,wnd_Nshal_6,2025,5789.779216
ESC,wnd_Nshal_6,2030,5789.779216
ESC,wnd_Nshal_6,2035,5789.779216
ESC,wnd_Nshal_6,2040,5789.779216
ESC,wnd_Nshal_6,2045,5789.779216
ESC,wnd_Nshal_6,2050,5789.779216
ESC,wnd_Nshal_6,2075,5789.779216
ESC,wnd_Nshal_7,2020,5789.779216
ESC,wnd_Nshal_7,2025,5789.779216
ESC,wnd_Nshal_7,2030,5789.779216
ESC,wnd_Nshal_7,2035,5789.779216
ESC,wnd_Nshal_7,2040,5789.779216
ESC,wnd_Nshal_7,2045,5789.779216
ESC,wnd_Nshal_7,2050,5789.779216
ESC,wnd_Nshal_7,2075,5789.779216
ESC,wnd_Ndeep_3,2020,5789.779216
ESC,wnd_Ndeep_3,2025,5789.779216
ESC,wnd_Ndeep_3,2030,5789.779216
ESC,wnd_Ndeep_3,2035,5789.779216
ESC,wnd_Ndeep_3,2040,5789.779216
ESC,wnd_Ndeep_3,2045,5789.779216
ESC,wnd_Ndeep_3,2050,5789.779216
ESC,wnd_Ndeep_3,2075,5789.779216
ESC,wnd_Ndeep_4,2020,5789.779216
ESC,wnd_Ndeep_4,2025,5789.779216
ESC,wnd_Ndeep_4,2030,5789.779216
ESC,wnd_Ndeep_4,2035,5789.779216
ESC,wnd_Ndeep_4,2040,5789.779216
ESC,wnd_Ndeep_4,2045,5789.779216
ESC,wnd_Ndeep_4,2050,5789.779216
ESC,wnd_Ndeep_4,2075,5789.779216
ESC,wnd_Ndeep_5,2020,5789.779216
ESC,wnd_Ndeep_5,2025,5789.779216
ESC,wnd_Ndeep_5,2030,5789.779216
ESC,wnd_Ndeep_5,2035,5789.779216
ESC,wnd_Ndeep_5,2040,5789.779216
ESC,wnd_Ndeep_5,2045,5789.779216
ESC,wnd_Ndeep_5,2050,5789.779216
ESC,wnd_Ndeep_5,2075,5789.779216
ESC,wnd_Ndeep_6,2020,5789.779216
ESC,wnd_Ndeep_6,2025,5789.779216
ESC,wnd_Ndeep_6,2030,5789.779216
ESC,wnd_Ndeep_6,2035,5789.779216
ESC,wnd_Ndeep_6,2040,5789.779216
ESC,wnd_Ndeep_6,2045,5789.779216
ESC,wnd_Ndeep_6,2050,5789.779216
ESC,wnd_Ndeep_6,2075,5789.779216
ESC,wnd_Ndeep_7,2020,5789.779216
ESC,wnd_Ndeep_7,2025,5789.779216
ESC,wnd_Ndeep_7,2030,5789.779216
ESC,wnd_Ndeep_7,2035,5789.779216
ESC,wnd_Ndeep_7,2040,5789.779216
ESC,wnd_Ndeep_7,2045,5789.779216
ESC,wnd_Ndeep_7,2050,5789.779216
ESC,wnd_Ndeep_7,2075,5789.779216
TX,col_N,2020,3204.293263
TX,col_N,2025,2881.389579
TX,col_N,2030,2554.774358
TX,col_N,2035,2262.800146
TX,col_N,2040,2262.800146
TX,col_N,2045,2262.800146
TX,col_N,2050,2262.800146
TX,col_N,2075,2262.800146
TX,col_Nccs,2020,4268.958613
TX,col_Nccs,2025,3784.393524
TX,col_Nccs,2030,3308.203634
TX,col_Nccs,2035,2883.461395
TX,col_Nccs,2040,2883.461395
TX,col_Nccs,2045,2883.461395
TX,col_Nccs,2050,2883.461395
TX,col_Nccs,2075,2883.461395
TX,ngcc_N,2020,1006.528486
TX,ngcc_N,2025,908.4302782
TX,ngcc_N,2030,803.1790761
TX,ngcc_N,2035,713.255719
TX,ngcc_N,2040,713.255719
TX,ngcc_N,2045,713.255719
TX,ngcc_N,2050,713.255719
TX,ngcc_N,2075,713.255719
TX,ngcc_Nccs,2020,1888.682394
TX,ngcc_Nccs,2025,1667.722337
TX,ngcc_Nccs,2030,1446.762279
TX,ngcc_Nccs,2035,1253.159182
TX,ngcc_Nccs,2040,1253.159182
TX,ngcc_Nccs,2045,1253.159182
TX,ngcc_Nccs,2050,1253.159182
TX,ngcc_Nccs,2075,1253.159182
TX,ngtb_N,2020,663.0171605
TX,ngtb_N,2025,595.1970846
TX,ngtb_N,2030,519.2790891
TX,ngtb_N,2035,558.7564468
TX,ngtb_N,2040,558.7564468
TX,ngtb_N,2045,558.7564468
TX,ngtb_N,2050,558.7564468
TX,ngtb_N,2075,558.7564468
TX,nuc_N,2020,5056.957622
TX,nuc_N,2025,4413.470099
TX,nuc_N,2030,3906.396419
TX,nuc_N,2035,3439.28235
TX,nuc_N,2040,3439.28235
TX,nuc_N,2045,3439.28235
TX,nuc_N,2050,3439.28235
TX,nuc_N,2075,3439.28235
TX,bio_N,2020,3910.79731
TX,bio_N,2025,3556.20465
TX,bio_N,2030,3206.751014
TX,bio_N,2035,2879.566482
TX,bio_N,2040,2879.566482
TX,bio_N,2045,2879.566482
TX,bio_N,2050,2879.566482
TX,bio_N,2075,2879.566482
TX,lfg_N_hi,2020,2471.645446
TX,lfg_N_hi,2025,2231.881038
TX,lfg_N_hi,2030,1992.116629
TX,lfg_N_hi,2035,1992.116629
TX,lfg_N_hi,2040,1992.116629
TX,lfg_N_hi,2045,1992.116629
TX,lfg_N_hi,2050,1992.116629
TX,lfg_N_hi,2075,1992.116629
TX,lfg_N_lo,2020,3113.977257
TX,lfg_N_lo,2025,2812.051705
TX,lfg_N_lo,2030,2510.126154
TX,lfg_N_lo,2035,2510.126154
TX,lfg_N_lo,2040,2510.126154
TX,lfg_N_lo,2045,2510.126154
TX,lfg_N_lo,2050,2510.126154
TX,lfg_N_lo,2075,2510.126154
TX,lfg_N_vl,2020,4794.301487
TX,lfg_N_vl,2025,4329.079599
TX,lfg_N_vl,2030,3863.857712
TX,lfg_N_vl,2035,3863.857712
TX,lfg_N_vl,2040,3863.857712
TX,lfg_N_vl,2045,3863.857712
TX,lfg_N_vl,2050,3863.857712
TX,lfg_N_vl,2075,3863.857712
TX,fc_N,2020,6799.548106
TX,fc_N,2025,6114.342679
TX,fc_N,2030,5421.261328
TX,fc_N,2035,4801.688605
TX,fc_N,2040,4801.688605
TX,fc_N,2045,4801.688605
TX,fc_N,2050,4801.688605
TX,fc_N,2075,4801.688605
TX,geo_N_1,2020,4002
TX,geo_N_1,2025,4002
TX,geo_N_1,2030,4002
TX,geo_N_1,2035,4002
TX,geo_N_1,2040,4002
TX,geo_N_1,2045,4002
TX,geo_N_1,2050,4002
TX,geo_N_1,2075,4002
TX,geo_N_2,2020,4675
TX,geo_N_2,2025,4675
TX,geo_N_2,2030,4675
TX,geo_N_2,2035,4675
TX,geo_N_2,2040,4675
TX,geo_N_2,2045,4675
TX,geo_N_2,2050,4675
TX,geo_N_2,2075,4675
TX,geo_N_3,2020,5650
TX,geo_N_3,2025,5650
TX,geo_N_3,2030,5650
TX,geo_N_3,2035,5650
TX,geo_N_3,2040,5650
TX,geo_N_3,2045,5650
TX,geo_N_3,2050,5650
TX,geo_N_3,2075,5650
TX,geo_N_4,2020,7744
TX,geo_N_4,2025,7744
TX,geo_N_4,2030,7744
TX,geo_N_4,2035,7744
TX,geo_N_4,2040,7744
TX,geo_N_4,2045,7744
TX,geo_N_4,2050,7744
TX,geo_N_4,2075,7744
TX,geo_N_5,2020,9199
TX,geo_N_5,2025,9199
TX,geo_N_5,2030,9199
TX,geo_N_5,2035,9199
TX,geo_N_5,2040,9199
TX,geo_N_5,2045,9199
TX,geo_N_5,2050,9199
TX,geo_N_5,2075,9199
TX,slrPV_N,2020,4691.686267
